target,cohort,lane,scale,split_view,seed,model,rows,baseline_r2,baseline_mae,target_permutation_r2_mean,r2_minus_null
shear_modulus,maximum_coverage,causal_common,full,chemical_system_group,23,hist_gradient_boosting,13028,-0.0417815120765492,12814807109.135468,-0.0177302821859663,-0.0240512298905828
shear_modulus,maximum_coverage,causal_common,full,chemical_system_group,37,ridge,13028,-0.1302538693298964,11187105999.005068,-0.1890756530840639,0.0588217837541674
shear_modulus,maximum_coverage,causal_common,full,chemical_system_group,37,random_forest,13028,-0.3193357664923169,1801486922.3558643,-26.15280770085405,25.833471934361736
shear_modulus,maximum_coverage,causal_common,full,chemical_system_group,37,extra_trees,13028,-2.1892299021797705,4652730439.499179,-6.911753305954465,4.722523403774694
shear_modulus,maximum_coverage,causal_common,full,chemical_system_group,37,hist_gradient_boosting,13028,-0.3048287477054401,4988733249.974877,-0.475336797874934,0.1705080501694938
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,11,ridge,13021,-0.1271213507608568,101366612.5014562,-0.9705668202689676,0.8434454695081106
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,11,random_forest,13021,-40.30259420661516,68760399.11835547,-39.00354634577735,-1.2990478608378169
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,11,extra_trees,13021,-0.4278990592430367,36409297.57506082,-7.864256993390769,7.436357934147733
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,11,hist_gradient_boosting,13021,-0.0426636146283925,22523474.138534352,-0.6590545935702495,0.616390978941857
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,23,ridge,13021,-1375.03495587751,90863447.03842951,-4299.755826306515,2924.720870429005
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,23,random_forest,13021,-32644.43820778172,30909555.069521025,-533177.4792042879,500533.04099650617
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,23,extra_trees,13021,-17151.85858905051,40255945.854159445,-228955.178124076,211803.3195350255
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,23,hist_gradient_boosting,13021,-11906.054230262202,60062288.37094286,-9146.0574193498,-2759.9968109124
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,37,ridge,13021,-0.0899268629999916,100795014.08893137,-0.2399904565204861,0.1500635935204945
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,37,random_forest,13021,-2.416727195346217,45673387.06802844,-24.358878021377468,21.94215082603125
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,37,extra_trees,13021,-29.59289361827065,80161704.68561766,-8.967426285170953,-20.6254673330997
bulk_modulus,within_source_common,predictive_target_specific,full,row_random,37,hist_gradient_boosting,13021,-0.3167762433329693,60319202.70633956,-0.5575992875770943,0.240823044244125
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,ridge,13021,-0.0312445432950332,107969794.34824084,-0.1710032564623014,0.1397587131672682
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,random_forest,13021,-0.8821959562968895,51944247.79785349,-13.046131671071729,12.163935714774835
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,extra_trees,13021,-4.439343506019587,91524543.56561822,-6.433650249882275,1.994306743862688
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,hist_gradient_boosting,13021,-0.4334769089919918,79619923.33695287,-0.2464257106604146,-0.1870511983315772
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,ridge,13021,-0.0003660941033269,186332442.0329561,-0.0003911457037784,2.505160045148297e-05
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,random_forest,13021,0.0009206546025154,194017924.16373783,-0.0009454235682172,0.0018660781707326
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,extra_trees,13021,-0.0004357023733909,187344416.05442175,-0.000657285117675,0.0002215827442841
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,hist_gradient_boosting,13021,-0.0001717777586667,185154674.4424907,-0.0004118742614265,0.0002400965027597
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,ridge,13021,-0.4771720416156864,96514059.21119042,-1.197819161127494,0.7206471195118076
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,random_forest,13021,-11.04348477042438,29526564.57086535,-164.35578136616965,153.31229659574527
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,extra_trees,13021,-5.59169281067737,42322971.376979,-46.3959530448436,40.80426023416622
bulk_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,hist_gradient_boosting,13021,-5.5660361840777375,66666198.17987552,-2.3980043579059847,-3.168031826171753
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,ridge,13021,-0.5491894226580385,103159609.86537851,-0.9487991273036336,0.3996097046455951
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,random_forest,13021,-4.324024279775887,31318791.985331208,-197.60000773726836,193.27598345749243
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,extra_trees,13021,-30.81666215246144,66727390.25533864,-38.22863326331218,7.411971110850747
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,hist_gradient_boosting,13021,-2.319976870345195,57938446.64598278,-2.438726170176716,0.1187492998315207
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,ridge,13021,-0.0381792999818491,112579712.33789311,-0.0985995896894093,0.0604202897075602
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,random_forest,13021,-8.26244846249476,129749153.0951216,-9.351589066322088,1.089140603827328
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,extra_trees,13021,-2.4117682708234445,69477566.33139382,-3.0112550050430413,0.5994867342195969
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,hist_gradient_boosting,13021,-0.1964963152478962,68520904.47469266,-0.1450824286055366,-0.0514138866423596
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,ridge,13021,-0.000438392172487,201933291.708775,-0.0004328662593801,-5.525913106985136e-06
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,random_forest,13021,0.0022424961838566,207764015.5453628,-0.0006772805600942,0.0029197767439508
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,extra_trees,13021,-0.0005136516447887,204160067.2202622,-0.0007453970703696,0.0002317454255809
bulk_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,hist_gradient_boosting,13021,-0.0004330748726582,197442338.46722895,-0.0004386902886914,5.615416033292553e-06
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,11,ridge,13028,-0.1266114173875012,101187976.90317936,-0.4456810321194716,0.3190696147319704
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,11,random_forest,13028,-40.45510512653908,64876541.85289112,-30.671538920878085,-9.783566205660996
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,11,extra_trees,13028,-0.6199324201339538,35996618.03205514,-18.9900444214028,18.370112001268843
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,11,hist_gradient_boosting,13028,-0.4124195552502374,57128898.288125545,-0.7264777390908855,0.3140581838406481
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,23,ridge,13028,-1369.0015943854476,90684908.14451195,-3757.462913980516,2388.4613195950687
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,23,random_forest,13028,-52294.40328241799,40684946.50750984,-657257.7118701264,604963.3085877084
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,23,extra_trees,13028,-22010.60219446569,39913084.25718265,-176723.77153246937,154713.16933800367
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,23,hist_gradient_boosting,13028,-16277.733896122514,63863287.93522578,-9575.117278734177,-6702.6166173883375
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,37,ridge,13028,-0.0905293269566918,100918471.15293464,-0.2437984569996273,0.1532691300429355
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,37,random_forest,13028,-4.542744240191564,48613974.04082532,-28.69951827239417,24.156774032202605
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,37,extra_trees,13028,-24.36542354705928,72218981.20275141,-11.716128129991748,-12.649295417067528
bulk_modulus,maximum_coverage,predictive_target_specific,full,row_random,37,hist_gradient_boosting,13028,-0.3277968101560298,60362214.54697463,-0.5676069651086997,0.2398101549526698
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,11,ridge,13028,-0.0308543087151127,107623549.33150546,-0.1719728273612713,0.1411185186461585
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,11,random_forest,13028,-0.4699548118096073,39545283.72899635,-9.44941076462456,8.979455952814952
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,11,extra_trees,13028,-4.080811817446631,87002664.87730387,-2.6378540688462757,-1.4429577486003555
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,11,hist_gradient_boosting,13028,-0.3638237364346546,75403031.5358327,-0.2292629313700378,-0.1345608050646167
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,23,ridge,13028,-0.0003655552311492,186301742.59367707,-0.0003941466210065,2.859138985729831e-05
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,23,random_forest,13028,0.0055009353715645,192770015.40931195,-0.0008311831870706,0.0063321185586352
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,23,extra_trees,13028,-0.0003716719674893,187453189.93719563,-0.0006504207457355,0.0002787487782461
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,23,hist_gradient_boosting,13028,0.0011408109574567,184316772.20386136,-0.0003881171612749,0.0015289281187316
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,37,ridge,13028,-0.4743636576707823,96293364.7581908,-1.1493554655892142,0.6749918079184318
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,37,random_forest,13028,-4.545924784686142,25714189.911199145,-141.89348745625006,137.3475626715639
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,37,extra_trees,13028,-5.657299453350645,44671053.19510008,-40.13271910970413,34.47541965635348
bulk_modulus,maximum_coverage,predictive_target_specific,full,reduced_composition_group,37,hist_gradient_boosting,13028,-6.762595337214384,66489747.074429736,-3.23867192074763,-3.523923416466753
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,11,ridge,13028,-0.5541908353252627,103450162.06885518,-1.4881326307524527,0.93394179542719
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,11,random_forest,13028,-9.653789627761066,30662463.01152045,-138.00531310065043,128.3515234728894
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,11,extra_trees,13028,-16.06465047391161,55607869.18627267,-45.26198221687909,29.19733174296748
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,11,hist_gradient_boosting,13028,-2.400739310253585,62635603.12465535,-2.3270125112973856,-0.0737267989561996
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,23,ridge,13028,-0.0379471646417464,112315774.38390478,-0.1373452822951206,0.0993981176533742
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,23,random_forest,13028,-15.321044101089154,167078064.475433,-9.512931263949962,-5.808112837139191
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,23,extra_trees,13028,-2.395385107613247,71341416.42836359,-5.67390916940491,3.278524061791663
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,23,hist_gradient_boosting,13028,-0.1416486085533204,67988029.7893772,-0.1366791447330912,-0.0049694638202291
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,37,ridge,13028,-0.0004376547788784,201876718.7553468,-0.0004475674311811,9.912652302708968e-06
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,37,random_forest,13028,-4.268092426062964e-05,204616594.58390188,-0.0011349544381263,0.0010922735138657
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,37,extra_trees,13028,-0.0005594868883838,204586326.27432853,-0.0006129018868903,5.3414998506555e-05
bulk_modulus,maximum_coverage,predictive_target_specific,full,chemical_system_group,37,hist_gradient_boosting,13028,0.0005861398258357,199456400.33199823,-0.0004002598832339,0.0009863997090697
shear_modulus,within_source_common,predictive_target_specific,full,row_random,11,ridge,13021,-0.0057971813145436,18651830125.9721,-0.0109815260654734,0.0051843447509297
shear_modulus,within_source_common,predictive_target_specific,full,row_random,11,random_forest,13021,-0.040879924357092,7499688612.712119,-0.8661835663594427,0.8253036420023506
shear_modulus,within_source_common,predictive_target_specific,full,row_random,11,extra_trees,13021,-0.0777928401304328,9584187758.6922,-0.6242387258595196,0.5464458857290867
shear_modulus,within_source_common,predictive_target_specific,full,row_random,11,hist_gradient_boosting,13021,-0.0149687745118123,11201660859.04805,-0.0167067086196285,0.0017379341078162
shear_modulus,within_source_common,predictive_target_specific,full,row_random,23,ridge,13021,-245142395.3382057,12136277091.156204,-468009315.4466825,222866920.1084768
shear_modulus,within_source_common,predictive_target_specific,full,row_random,23,random_forest,13021,-9928333310.216673,4239828860.01244,-60749665196.1527,50821331885.93604
shear_modulus,within_source_common,predictive_target_specific,full,row_random,23,extra_trees,13021,-11492532426.407942,8269096841.813606,-28776433392.3962,17283900965.98826
shear_modulus,within_source_common,predictive_target_specific,full,row_random,23,hist_gradient_boosting,13021,-2123685719.8836083,7273510586.213048,-884180573.0070058,-1239505146.8766026
shear_modulus,within_source_common,predictive_target_specific,full,row_random,37,ridge,13021,-1.24271385814087,12879851546.883469,-3.607305182480234,2.3645913243393637
shear_modulus,within_source_common,predictive_target_specific,full,row_random,37,random_forest,13021,-0.3658772260494618,703080100.3547441,-349.1392229229472,348.7733456968977
shear_modulus,within_source_common,predictive_target_specific,full,row_random,37,extra_trees,13021,-70.61562517088439,8692500108.309574,-124.50390257907014,53.88827740818576
shear_modulus,within_source_common,predictive_target_specific,full,row_random,37,hist_gradient_boosting,13021,-10.13114215137702,7398308160.897694,-4.832488406549032,-5.2986537448279885
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,ridge,13021,-0.000472550106213,23979920353.53631,-0.0004920497600161,1.9499653803123373e-05
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,random_forest,13021,-0.0106785283339521,26567988548.75764,-0.0024665086399218,-0.0082120196940302
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,extra_trees,13021,-0.0010320873107736,22674966509.785946,-0.0018090787206827,0.0007769914099091
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,11,hist_gradient_boosting,13021,-0.0005648818441537,23479657896.76908,-0.0004625327151709,-0.0001023491289827
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,ridge,13021,-0.0004909311694731,25759547233.77612,-0.0004694912461992,-2.1439923273895267e-05
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,random_forest,13021,-0.002848715950273,24829670030.384487,-0.0040016765948357,0.0011529606445627
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,extra_trees,13021,-0.0004684513883466,24156417493.74852,-0.0014643779407849,0.0009959265524383
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,23,hist_gradient_boosting,13021,-0.0004440872167019,24871615575.050278,-0.0004435856127088,-5.016039930749836e-07
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,ridge,13021,-419.0673699507439,12190458019.26413,-708.070436018125,289.00306606738104
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,random_forest,13021,-581167.1925892386,26154814909.53984,-75426.93534238773,-505740.2572468509
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,extra_trees,13021,-20603.84321890925,9127820752.892113,-45416.42007915592,24812.57686024667
shear_modulus,within_source_common,predictive_target_specific,full,reduced_composition_group,37,hist_gradient_boosting,13021,-5160.862737876781,7638012526.869922,-1501.3787417830945,-3659.483996093686
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,ridge,13021,-0.0070778951431267,19170690472.538746,-0.0102025660401578,0.003124670897031
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,random_forest,13021,-3.835529198670012,24273754422.65777,-0.8916586416638282,-2.943870557006184
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,extra_trees,13021,-0.0352747052240463,9598083769.657494,-0.2894077115435411,0.2541330063194948
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,11,hist_gradient_boosting,13021,-0.012178236940711,11465776147.8382,-0.0146105353323003,0.0024322983915892
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,ridge,13021,-0.0069503186304484,19076955430.286938,-0.0088301185835619,0.0018797999531134
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,random_forest,13021,-3.1693934853217645,21602890007.04382,-1.1495433543038596,-2.019850131017905
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,extra_trees,13021,-2.0668591519099224,20050621100.24017,-0.4441199396066144,-1.622739212303308
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,23,hist_gradient_boosting,13021,-0.0275548511659675,12721908745.858587,-0.0148881321937489,-0.0126667189722185
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,ridge,13021,-0.1537349433709041,12522247042.08714,-0.3329056630630592,0.1791707196921551
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,random_forest,13021,-0.2487586730756776,1764564657.0875237,-43.298325938527896,43.04956726545222
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,extra_trees,13021,-0.5532957066529203,3834877341.697128,-10.84671725289628,10.29342154624336
shear_modulus,within_source_common,predictive_target_specific,full,chemical_system_group,37,hist_gradient_boosting,13021,-0.5989333360467466,5884278824.256481,-0.5142742318790007,-0.0846591041677459
